time_step,rmse,mae,r2,fb,nrmse,num_params,rmse_std,mae_std,r2_std,fb_std,nrmse_std,num_params_std
PM2.5.3(t),51.76300700644984,32.760271109194846,0.515168542371892,0.22155904261297416,0.3930715632289175,836466.0,28.272954729904367,16.994087970662342,0.198611422909119,0.24010855054417804,0.21631563619273253,0.0
PM2.5.4(t),47.40877422962146,29.711946398124965,0.5303364470328433,0.20809952112971825,0.3690575080191149,836466.0,25.310121847301716,14.947201862698153,0.18672790842967638,0.21094676325279704,0.18973948764707058,0.0
PM2.5.5(t),47.73526877125375,30.388249054545906,0.5230511243216787,0.19481950949038015,0.35778813417529964,836466.0,24.73620110360646,15.03486155084198,0.19601417175926994,0.20792238416489792,0.1647785313407234,0.0
PRES(t),554.8459798870475,551.9305798012451,-21157.367619963763,0.750654076517226,2.645470364054124,836466.0,34.74335797192267,34.5152374802066,20227.07635803578,0.06236415695275243,0.5559855205840363,0.0
PRES.1(t),548.2664872741939,545.3246694393085,-21738.383824007666,0.7428286095444944,2.602197918804253,836466.0,38.01338994801674,37.697441230096395,20056.866279819107,0.06752845813840275,0.5574513228809037,0.0
PRES.2(t),547.1210753151438,544.1171017222935,-21728.216560879588,0.7406722282675844,2.592886622307742,836466.0,38.95408722105722,38.817784822786805,20200.554363044226,0.06967734101860237,0.5725097737726853,0.0
PRES.3(t),550.5788749576216,547.5757550922847,-21093.315143091688,0.7420477727803144,2.5937702303704655,836466.0,36.11865045523789,35.87897008667485,19890.14066575355,0.06414335793991964,0.5498387319454189,0.0
PRES.4(t),553.0641168138077,550.1036378309461,-21085.31068421371,0.7472779888104653,2.6355296422252015,836466.0,35.418878870557364,35.25415489616775,20109.184711287253,0.06337811300050533,0.6006236719241381,0.0
PRES.5(t),549.3925730331853,546.4336363275023,-21250.189436546163,0.7439397496467105,2.6036068898378724,836466.0,37.72570270943672,37.531414135706505,19928.92316898081,0.06742819076372357,0.5577232373430061,0.0
RAIN(t),7.189151776105681,7.0594678694626385,-5173.5714281163,-2.039239277689251,1.9402015864445958,836466.0,1.3873178028893334,1.3622909157192378,15653.0370460519,0.06241813704048468,0.6263371591045903,0.0
RAIN.1(t),6.8802338366060125,6.747695977057534,-16176.222193246587,-2.0391054481633515,1.7748131548818207,836466.0,1.1707609324416661,1.1298548199230316,49789.395757291,0.0600215800616361,0.7035204245727551,0.0
RAIN.2(t),6.898231248610086,6.777105930564047,-14355.10712455461,-2.0464198813626893,2.024926650233583,836466.0,1.0552998600171404,1.0627994392068778,47554.32347936493,0.08509225177034273,0.7078329204772571,0.0
RAIN.3(t),6.686815525179681,6.566573047795515,-61492.72636155274,-2.0414931785101667,2.0269428186926985,836466.0,1.0971338264059853,1.0593166934252969,228620.49747986227,0.06421940311200246,0.7779924525175463,0.0
RAIN.4(t),7.028188544617137,6.887656554730459,-4401.344061597596,-2.0440898924896325,1.8184858234416403,836466.0,1.563118092342696,1.5885363627640798,13461.590147553325,0.07456617221510353,0.49632549611635673,0.0
RAIN.5(t),7.20362796409326,7.086339008218941,-7175.585310498144,-2.0413169692620845,2.1765884153645585,836466.0,1.6322123419159753,1.5992092505664133,22892.607773972388,0.09976231173101657,0.8733658635585188,0.0
SO2(t),10.682621763902626,7.321088827536709,-0.17502580868189616,0.0972653341183711,0.5847183692724005,836466.0,7.135119782696992,4.622016914572124,1.244960026355658,0.4206831382767581,0.538883954769306,0.0
SO2.1(t),9.725912904202627,6.669307951782027,-0.14840564486755375,0.09266514217756143,0.7128649512972672,836466.0,7.223199619774177,5.256328113243769,1.4456461296972845,0.46131558347830354,0.6758515475642776,0.0
SO2.2(t),8.180131070047501,5.548907916085772,-0.06541015968244283,0.11602223732788496,0.6378666140953246,836466.0,5.457754060190655,3.870377895260861,1.21745429040197,0.42463479994126097,0.5673370698749601,0.0
SO2.3(t),10.858043566364568,7.266055585163185,-0.0490787444637558,0.1132036467165733,0.42871508084398063,836466.0,6.8578231672019285,4.525402104750088,1.367480469759015,0.4173201051703329,0.3066988896623936,0.0
SO2.4(t),12.050937992946986,7.755133437339321,-0.5667173737849389,0.13096920127799372,0.6252264190246717,836466.0,7.676156071173213,4.969540223202185,3.08260948872471,0.46892528086706803,0.6205451670984865,0.0
SO2.5(t),10.675601938614525,7.119259802906656,-2.279556224302987,0.10819639923988279,0.7853312515818524,836466.0,7.872620671916827,5.4922644003624,10.498643542207379,0.5282155561016563,0.8567076416173733,0.0
TEMP(t),5.51950159469638,4.587408768859272,-0.7251042300137126,0.259942394147309,0.5862774862590592,836466.0,2.826877400797872,2.4606514925604834,1.7854425460950198,2.0670333755061763,0.4736396903321185,0.0
TEMP.1(t),5.489220699815316,4.5708612518300775,-0.7237006752897017,0.6093895332784907,0.6267761168585623,836466.0,2.6891897672216567,2.3352598789345853,1.714138055523885,3.5472233348985616,0.6090315181590684,0.0
TEMP.2(t),5.4879322547121765,4.566141807162487,-0.7270042308533543,0.33945112838543895,0.6328617596745142,836466.0,2.682698994759129,2.331457752489831,1.7271348833544364,2.4116177398722787,0.6451838462667536,0.0
TEMP.3(t),5.410491264227167,4.503348965519789,-0.715621304127239,0.07052632244484368,0.6191048570912031,836466.0,2.772181309017525,2.3742359554484724,1.65203162553564,1.6509846007924185,0.6305583003694502,0.0
TEMP.4(t),5.463357528514034,4.534039634092733,-0.6661480842788418,0.15307892183334726,0.6813332872488073,836466.0,2.7252661025774336,2.3357930046378383,1.6379066658279842,1.8049453762007652,0.9065664513572774,0.0
TEMP.5(t),5.475928734875834,4.562163002504969,-0.6603634770137565,3.9670433560814957,0.6182734652233421,836466.0,2.673795937756531,2.273403126594053,1.505526803960305,23.480946765168618,0.5234644809270962,0.0
WSPM(t),1.0011294610504569,0.7705591651707107,-0.026833834290780324,-0.0035341070111579898,0.3990163207263391,836466.0,0.21530502782750108,0.16771430995825307,0.3253532104004606,0.2533033572886748,0.13634030371438893,0.0
WSPM.1(t),1.1019632470178233,0.811527654264315,-0.033902835749850875,0.00021653855019127162,0.44288867707871427,836466.0,0.34137637613916294,0.23871507001909872,0.5028096073716153,0.21356528516633588,0.14911108930420627,0.0
WSPM.2(t),1.0945472174196902,0.8032454000663911,0.0014009207104958936,0.015576053366494825,0.44622882369147093,836466.0,0.33924436887420323,0.22301737214748438,0.3472781153743567,0.21573857531257834,0.14189846799314515,0.0
WSPM.3(t),1.056366485251605,0.7923203061165519,0.01723657969834832,0.01366233584017466,0.4078979572410602,836466.0,0.31311344102317173,0.22375082843229824,0.2621820588352523,0.21308094550149234,0.12149121915513296,0.0
WSPM.4(t),0.9884481723313674,0.7617993804457298,0.008683195723148178,-0.013949513002175331,0.40143519024580054,836466.0,0.20506343142794153,0.1567038943340575,0.2670568287789626,0.23253196754406957,0.12647376425499424,0.0
WSPM.5(t),1.4275383424936257,0.9878104497903378,-0.06516422046001358,2.0,0.31010287527995356,836466.0,0.0,0.0,0.0,0.0,0.0,0.0
